time;arousal;angry;disgusted;neutral;sad_x;scared;surprised;valence;edp-anticipation;edp-concentrated;edp-confident;edp-distress;edp-emotional;edp-energetic;edp-hesitation;edp-passionate;edp-stressful;edp-thoughtful;edp-uneasy;emotionplayer-aggression;emotionplayer-energy;emotionplayer-risk;emotionplayer-stress;jq;jqcl;lva-cognitivestress;lva-emotionstress;lva-energystress;lva-globalstress;lva-mentaleffort;lva-sosstress;sos;vol1;vol2;anticipation;atmosphere;cognitivehighlowbalance;concentration;emotionbalance;emotioncognitiveratio;emotionenergybalance;energy;excitement;extremeemotion;hesitation;imagination;mentaleffort;offlinelva-cognitivestress;offlinelva-emotionstress;offlinelva-frgstress;offlinelva-globalstress;offlinelva-riskprobability;offlinelva-riskstress;offlinelva-subjectiveeffortlevel;offlinelva-value;onlinelva;overallcognitiveactivity;oz1;oz2;riskoz;stress;uncertainty;uneasy;voiceenergy;ee_garso_lygis;ee_hih_2;ee_lux_2;ee_saltos_spalvos_kiekis;ee_siltos_spalvos_kiekis;ee_tmp_2;steinel_abs_air_pressure;steinel_abs_air_pressure_2;steinel_co2;steinel_co2_2;steinel_dptmp_2;steinel_hih_2;steinel_lux_2;steinel_rel_air_pressure_2;steinel_tmp_2;steinel_voc_2;breath;heart
2025-11-08 08:08:39;0,1435456;0,06505096;0,001765053;0,51732;0,08215258;0,000551776;0,002580082;-0,008401349;7;56;37;0;39;32;40;24;67;35;8;4;41;138;51;21;54;92;95;70;110;85;101;100;273;83;1;8;67;1;41;82;14;7;12;7;16;1;3;98;106;76;126;22;108;92;4;1;797;0;2;51;7;14;0;8;49;40,8;9;15,53;18,76;24,88;99279;100505;430,87;626,03;11,06;47,84;0,01;101332;22,25;2;13;79
2025-11-08 08:08:40;0,1207365;0,06366779;0,001602194;0,5425642;0,06504194;0,000529849;0,002927733;0,02626333;5;38;44;1;18;33;41;4;66;29;21;2;41;61;64;22;48;98;101;103;80;90;99;81;269;99;1;10;60;7;33;61;13;2;18;6;17;4;3;101;97;86;105;27;106;106;3;6;959;2;1;33;4;15;0;13;49;40,8;9;7,53;37,02;25,21;99892;100513;447,98;617,93;10,89;48,51;0,25;101323;22,12;1;17;80
2025-11-08 08:08:41;0,1086802;0,06792639;0,001516922;0,5416164;0,07528688;0,000636449;0,001927581;0,01926881;10;38;33;0;42;32;34;8;41;27;15;0;54;68;96;24;54;99;97;72;78;96;105;91;682;70;0;4;64;6;19;89;16;2;15;8;16;0;7;95;102;105;97;23;115;108;3;7;673;0;0;58;12;17;1;12;49;40,8;9;9,62;37,61;24,9;99177;100512;427,86;590,45;10,8;48,2;0,1;101328;21,72;1;17;70
2025-11-08 08:08:42;0,1029209;0,07377478;0,001316988;0,5360256;0,07102595;0,000577212;0,001488411;-0,004324101;18;44;28;1;30;32;41;6;45;28;13;5;62;83;107;28;54;101;93;110;97;79;101;94;731;64;1;8;90;11;28;49;14;8;10;8;18;3;3;104;97;91;123;13;101;110;10;2;772;1;2;77;6;14;0;5;49;40,8;9;5,58;42,09;24,81;99594;100510;441,09;642,44;10,81;48,89;0,06;101330;22,75;2;11;71
2025-11-08 08:08:43;0,09527459;0,05091948;0,001153183;0,5420747;0,07603405;0,000424974;0,002631944;0,007444106;9;62;30;0;25;12;39;26;66;25;20;2;63;138;79;20;54;103;95;108;88;78;103;83;562;73;1;8;87;16;44;85;8;9;19;4;17;1;6;101;96;83;103;9;114;102;7;3;697;2;2;81;11;15;2;7;48;40,8;8;10,42;41,7;24,65;99435;100508;511,73;601,75;10,94;49,16;0,19;101322;22,46;1;12;80
2025-11-08 08:08:44;0,08168829;0,09974424;0,001232092;0,5328432;0,08383843;0,000393468;0,002902069;-0,04923321;14;57;46;1;42;13;38;10;42;42;23;1;23;98;81;23;50;106;103;86;108;108;109;91;378;79;1;9;80;8;38;61;18;5;16;5;16;2;5;105;110;86;100;32;109;109;11;2;940;2;1;67;9;17;2;9;47;40,8;9;4,39;32,32;24,76;99741;100505;493,46;638,53;10,9;48,97;0,02;101322;22,31;1;12;76
2025-11-08 08:08:45;0,07529371;0,1159634;0,000705189;0,5374371;0,08422615;0,000315906;0,002059667;-0,07250874;16;61;29;1;21;21;38;3;68;27;6;5;65;202;99;19;48;95;104;72;72;92;94;91;363;69;0;6;63;5;40;62;9;2;8;8;18;3;3;104;101;85;124;7;103;112;2;6;718;1;0;38;3;16;1;8;47;40,8;8;11,71;28,36;24,68;99276;100510;457,56;609,18;11,17;47,72;0,21;101328;22,77;1;12;72
2025-11-08 08:08:46;0,06928868;0,1027812;0,00071749;0,5393719;0,1034987;0,0002483;0,002211229;-0,07477024;6;62;49;0;32;26;36;6;72;37;20;6;59;11;49;23;45;105;99;75;75;98;101;88;636;88;0;3;66;8;35;46;7;4;7;1;17;3;6;100;101;75;129;14;112;89;7;2;895;1;1;96;7;16;2;4;48;40,8;9;20,29;55,99;25,2;99415;100514;461,1;591,43;10,79;48,46;0,02;101323;22,67;1;15;83
2025-11-08 08:08:47;0,06006046;0,08224012;0,00105299;0,578788;0,07868753;0,000208169;0,002620873;-0,04198004;12;55;48;1;41;27;39;8;55;36;9;0;44;28;95;30;47;92;99;104;92;103;86;84;252;82;1;5;68;12;45;77;18;5;15;2;15;4;10;96;106;92;114;10;106;88;8;1;689;2;0;34;6;19;2;14;47;40,8;9;15,14;42,67;25,11;99744;100514;477,16;662,42;10,76;49,01;0,08;101322;22,19;2;14;77
2025-11-08 08:08:48;0,05402411;0,06461667;0,001749041;0,5229328;0,1249126;0,000327198;0,002885849;-0,05297424;3;36;38;1;40;24;35;10;66;35;10;4;48;41;83;16;53;99;107;103;93;107;84;93;508;73;1;8;86;9;37;80;17;5;16;8;18;4;0;97;110;80;127;30;104;109;10;0;757;2;0;58;10;17;1;9;47;40,8;9;2,99;36,28;24,56;99154;100514;471,41;627,11;11,07;49,18;0,02;101324;21,77;1;12;72
2025-11-08 08:08:49;0,08302989;0,07612228;0,001321451;0,5519816;0,09085123;0,000327835;0,001692715;-0,03647049;16;57;35;1;39;29;44;25;45;27;19;6;65;91;117;29;46;98;97;88;113;93;109;96;513;64;0;4;79;6;33;52;18;6;18;8;15;1;9;105;99;98;98;9;112;106;5;3;787;0;2;48;11;19;1;6;49;40,8;8;13,39;25,01;25,27;99099;100513;489,86;632,61;10,92;48,38;0,2;101332;22,87;1;14;70
2025-11-08 08:08:50;0,0817337;0,1145187;0,001438222;0,4982814;0,1252631;0,000192241;0,00206867;-0,08028877;6;41;53;0;34;22;32;10;61;42;7;5;38;141;107;28;53;100;99;83;111;90;110;86;551;100;0;5;62;7;20;47;10;9;14;8;16;2;1;95;107;85;101;11;107;93;8;6;774;0;2;94;6;14;1;10;49;40,8;8;12,76;1,78;24,92;99557;100506;433,61;648,2;11,05;49,04;0,12;101329;22,1;2;12;74
2025-11-08 08:08:51;0,07331835;0,1416014;0,001896371;0,5021485;0,1343629;0,000352945;0,002873113;-0,1070676;6;37;26;1;19;27;44;21;65;32;20;2;44;25;69;19;51;96;98;100;114;79;87;85;264;96;1;6;75;9;24;69;17;2;14;3;15;0;9;102;104;112;134;16;112;97;6;6;928;0;2;64;4;16;1;11;49;40,8;9;5,27;7,58;25,1;99375;100513;435,43;638,77;10,82;48,32;0,05;101329;22,39;1;13;76
2025-11-08 08:08:52;0,07173845;0,1511083;0,001508771;0,5130424;0,1187695;0,000327868;0,002643927;-0,1282595;7;56;35;1;26;22;34;26;68;37;2;0;26;91;87;21;43;90;101;73;90;102;101;87;412;78;1;10;60;1;26;78;8;4;19;3;19;3;0;98;101;109;107;5;103;113;4;1;695;1;2;70;7;17;0;12;47;40,8;9;14,57;30,16;25,28;99309;100512;451,78;609,31;11,05;48,48;0,2;101328;22,11;1;14;75
2025-11-08 08:08:53;0,06854145;0,1386372;0,001478528;0,5081447;0,1238444;0,000336974;0,002779857;-0,1184229;13;51;40;1;25;17;43;17;41;29;8;1;21;59;80;23;48;96;100;93;70;100;84;92;218;70;1;2;79;16;22;59;10;8;17;5;19;3;9;107;97;95;119;29;113;94;11;1;721;1;0;25;5;14;1;12;49;40,8;8;11,55;69,73;25,26;99874;100502;497,67;616,37;10,89;48,77;0,16;101332;22,7;1;12;73
2025-11-08 08:08:54;0,06203545;0,1454809;0,002442555;0,5078183;0,1150711;0,00064617;0,002625422;-0,1238307;11;58;37;1;41;15;32;3;53;33;2;5;49;23;45;25;45;101;98;70;96;80;95;93;548;72;0;8;63;11;37;72;16;8;10;8;15;0;8;94;106;112;99;13;112;108;6;0;877;0;0;50;5;16;0;5;48;40,8;8;13,88;8,42;24,59;99887;100508;504,85;627,26;10,69;49,16;0,08;101331;22,67;1;17;77
2025-11-08 08:08:55;0,06730466;0,1345407;0,001008822;0,544735;0,08924127;0,000406615;0,003489268;-0,1009184;13;49;50;1;34;17;34;22;38;35;8;2;25;55;75;14;43;104;106;67;110;84;110;81;185;65;0;6;86;1;28;70;15;6;17;6;17;0;6;105;99;88;106;6;116;94;7;2;697;1;2;72;9;18;1;5;47;40,8;9;1,14;68,2;25,02;99267;100508;457,14;599,94;10,97;47,8;0,2;101329;22,89;1;11;75
2025-11-08 08:08:56;0,06991262;0,1601911;0,001270833;0,516635;0,09922373;0,000354984;0,004030538;-0,133766;8;50;26;1;18;10;38;13;51;26;3;1;22;121;116;31;45;100;107;80;117;92;99;95;600;71;1;6;71;10;35;51;18;9;10;2;15;4;2;103;107;90;102;33;101;90;2;4;698;2;0;40;4;14;1;3;47;40,8;9;8,99;10,27;24,72;99685;100508;508,91;594,76;10,59;49,22;0,11;101326;21,77;1;14;75
2025-11-08 08:08:57;0,05694944;0,131975;0,002625496;0,5141001;0,1145278;0,000399368;0,00511972;-0,1114859;4;60;48;1;35;24;35;8;38;38;24;3;33;204;97;27;48;104;97;99;73;97;109;97;476;91;1;9;63;6;23;72;9;7;13;1;18;4;10;98;98;109;127;31;110;107;4;4;943;0;1;14;12;15;0;13;49;40,8;8;15,6;22,61;25,14;99877;100514;451,11;645,73;11,15;48,25;0,13;101331;22,09;1;17;82
2025-11-08 08:08:58;0,05776497;0,1295401;0,002007383;0,5204638;0,1111234;0,000445504;0,003175435;-0,1109291;11;61;39;0;19;10;43;1;48;31;10;2;24;77;57;15;45;101;102;69;84;94;110;100;240;99;0;10;60;1;34;70;17;2;17;2;16;1;8;106;106;73;103;32;109;113;5;6;661;1;0;93;4;16;2;7;48;40,8;9;2,19;33,01;25,22;99257;100512;478,87;591,3;10,91;47,74;0,05;101331;21,86;2;17;76
2025-11-08 08:08:59;0,05600706;0,104354;0,002068645;0,5114536;0,127376;0,000594683;0,004459472;-0,1022501;18;51;51;1;40;34;43;19;61;33;20;1;63;21;66;28;44;103;94;72;110;88;108;95;219;99;0;4;67;14;22;62;7;7;10;2;17;2;9;107;97;91;123;33;107;90;11;3;924;0;2;30;7;18;0;5;49;40,8;8;16,76;15;24,55;99596;100507;444,21;627,77;10,86;48,41;0,1;101327;21,62;1;17;74
2025-11-08 08:09:00;0,04686842;0,1226525;0,001902599;0,5026967;0,1162024;0,000680559;0,004989711;-0,09225205;13;43;33;1;39;13;42;13;50;30;8;7;22;24;87;22;52;100;99;71;80;79;104;100;434;84;0;4;86;8;33;98;16;2;18;7;17;2;3;102;100;90;122;7;102;112;2;6;940;0;0;24;3;18;2;5;49;40,8;9;0,11;35,01;25,28;99899;100510;506,08;595,03;10,92;48,14;0,16;101332;22,58;2;15;82
2025-11-08 08:09:01;0,03850914;0,1143886;0,002192211;0,4856859;0,1441951;0,000383137;0,004210419;-0,1197123;14;55;45;1;32;32;44;24;75;37;3;3;29;107;47;24;53;90;94;93;82;102;110;86;560;67;0;6;80;11;34;90;8;7;15;2;19;2;5;104;100;84;129;19;102;102;5;7;653;2;1;56;4;18;0;12;47;40,8;9;11,97;34,52;24,68;99876;100502;476,22;638,47;10,84;49,31;0,11;101332;22,6;2;11;83
2025-11-08 08:09:02;0,03615699;0,1030199;0,001704673;0,5161753;0,1362293;0,000298037;0,003376671;-0,1200569;4;46;25;1;16;14;35;8;63;32;19;0;47;38;52;31;49;97;96;94;86;101;92;81;707;70;0;6;91;2;29;41;18;9;9;4;19;2;3;97;103;102;108;13;102;96;3;2;765;2;0;82;5;16;1;4;47;40,8;8;20,21;31,77;25,16;99893;100502;449,81;666,82;10,9;48,61;0,19;101328;22,49;1;11;76
2025-11-08 08:09:03;0,03442908;0,1410178;0,002415719;0,5037416;0,142368;0,000390462;0,003081049;-0,1315368;16;50;41;0;20;32;38;12;67;39;21;3;61;148;97;17;52;104;92;86;103;88;93;98;709;67;1;5;70;3;43;37;11;4;14;6;17;3;9;101;100;104;97;23;116;104;5;0;669;1;1;34;5;17;1;10;49;40,8;8;8,85;50,52;25,12;99185;100513;462,1;599,75;11,07;49,05;0,05;101326;22,53;1;16;74
2025-11-08 08:09:04;0,03572479;0,1173626;0,002725199;0,500604;0,1580018;0,000531374;0,002585846;-0,1456142;12;57;25;1;39;33;36;19;50;39;11;6;61;83;89;14;49;104;101;87;109;93;108;90;207;73;1;7;64;6;24;35;16;3;13;7;19;2;8;105;102;106;121;30;105;112;7;1;734;2;1;30;11;17;0;6;47;40,8;9;20,34;23,12;24,78;99227;100506;436,8;600,22;10,65;49,03;0;101323;21,86;2;15;83
2025-11-08 08:09:05;0,04746678;0,09357987;0,001797021;0,5385475;0,1098768;0,00048038;0,003899699;-0,0890283;18;61;50;1;38;17;40;25;64;35;20;4;49;55;115;22;49;105;105;74;79;98;95;86;491;78;1;6;72;7;45;84;7;8;9;1;17;0;4;104;108;73;113;21;109;110;2;7;670;0;1;38;3;18;2;10;47;40,8;8;19,11;21,77;25,16;99724;100505;433,93;644,46;11,16;47,82;0,18;101324;22,67;2;17;71
2025-11-08 08:09:06;0,04236011;0,1184962;0,001852624;0,5344045;0,105543;0,00037569;0,004297009;-0,1010959;9;50;50;0;31;23;32;12;71;39;5;3;39;152;91;26;51;96;102;77;84;91;110;89;368;96;1;5;73;11;37;51;12;2;7;0;19;2;2;106;105;77;107;27;108;98;9;4;787;0;0;85;2;17;0;8;47;40,8;9;10,38;58,74;25,16;99539;100511;452,6;637,01;10,59;49,2;0,22;101324;22,42;1;11;77
2025-11-08 08:09:07;0,04067277;0,1195587;0,001694393;0,5097884;0,1205197;0,000376522;0,004192231;-0,1050914;13;57;40;1;25;11;33;22;39;41;4;7;29;176;98;21;48;105;102;78;88;86;83;99;308;100;1;9;73;12;22;50;9;6;7;2;18;2;9;107;99;100;120;16;110;89;11;5;806;0;1;89;10;19;2;6;49;40,8;8;4,34;8,34;24,65;99743;100514;507,54;654,15;10,61;48,95;0,14;101322;22,66;1;11;70
2025-11-08 08:09:08;0,03992925;0,1259029;0,001468576;0,5136966;0,1166225;0,000391997;0,003244021;-0,1127395;19;43;50;1;36;27;34;20;41;32;9;1;32;6;54;18;43;104;108;66;108;89;97;99;327;84;1;6;71;1;32;40;16;2;15;8;19;4;9;107;105;108;122;26;116;93;11;2;741;1;1;27;12;18;1;13;47;40,8;8;20,97;61,57;24,97;99534;100509;495,42;606,6;11,07;47,77;0,05;101325;21,9;1;17;81
2025-11-08 08:09:09;0,09299931;0,1332033;0,000860128;0,5299847;0,1012694;0,000391578;0,003620804;-0,1153694;15;47;43;0;21;15;40;21;68;25;24;0;33;104;104;22;54;99;99;90;100;95;95;92;229;78;0;9;83;12;43;81;8;8;12;8;16;4;3;104;102;97;118;12;114;109;2;1;934;2;2;85;8;16;2;9;49;40,8;8;6,99;46,98;25,13;99508;100505;508,36;650,37;11,04;49,31;0,24;101323;22,88;1;17;78
2025-11-08 08:09:10;0,1036554;0,1321196;0,000930963;0,5135559;0,111022;0,000504472;0,002956128;-0,1177292;19;63;44;1;35;11;32;6;68;35;12;6;64;161;50;21;47;98;102;94;99;81;91;85;198;72;0;2;66;17;27;35;7;9;13;4;19;1;7;105;100;82;108;16;110;102;8;2;725;0;0;25;7;18;2;14;47;40,8;8;14,05;49,09;25,05;99534;100512;501,57;662,85;10,79;48,84;0,19;101322;22,87;2;12;70
2025-11-08 08:09:11;0,1003246;0,1279855;0,001040775;0,5183368;0,1055935;0,000407951;0,003799809;-0,117028;13;52;45;1;26;17;38;26;59;42;11;6;30;192;86;22;53;100;93;95;93;83;91;97;273;78;1;4;87;2;24;99;7;9;11;4;15;4;7;97;105;73;99;30;105;99;7;2;823;1;1;31;11;14;2;14;48;40,8;9;19,75;11,92;25,21;99583;100513;496,27;611,83;10,86;49,21;0,12;101325;21,66;2;12;75
2025-11-08 08:09:12;0,09049899;0,1470168;0,001285038;0,4955548;0,1326925;0,000387212;0,004276171;-0,137717;10;43;32;0;29;26;39;19;44;30;13;4;24;147;82;23;45;104;102;95;107;80;89;81;573;86;1;7;75;10;22;57;9;7;19;0;17;0;8;102;106;91;98;33;112;106;2;4;835;0;1;56;8;19;2;6;47;40,8;9;1,95;71,33;24,53;99487;100513;476,22;593,63;10,97;47,87;0,23;101322;22,25;1;14;73
2025-11-08 08:09:13;0,07354264;0,1335087;0,001280052;0,4870356;0,1551424;0,000326419;0,002999247;-0,1443532;13;62;44;0;26;10;39;17;60;34;5;3;44;130;91;31;54;93;106;103;91;105;98;96;628;65;0;7;63;1;28;72;7;4;14;4;19;1;8;105;97;98;132;6;114;87;8;5;947;2;1;69;11;18;0;6;49;40,8;8;12,49;17,68;25,05;99099;100512;486,26;667,13;10,6;48,31;0,13;101325;22,53;1;14;80
2025-11-08 08:09:14;0,06557079;0,1302422;0,001689838;0,5161554;0,140206;0,0003721;0,002927212;-0,1298339;7;62;32;0;17;32;35;15;39;32;24;5;24;99;89;19;47;93;93;108;115;103;103;97;385;92;0;9;77;13;35;57;14;4;17;8;15;4;10;98;109;93;122;6;108;94;6;6;775;0;1;63;8;15;1;8;47;40,8;9;11,64;12,65;25,24;99133;100507;509,14;619,87;11,07;48,74;0,15;101329;22,4;2;14;71
2025-11-08 08:09:15;0,07408759;0,1189465;0,001623439;0,5373071;0,1114824;0,000316397;0,001880022;-0,1098535;16;47;26;0;21;20;37;1;64;33;7;5;64;186;48;32;53;103;104;95;93;102;98;81;549;90;0;2;61;6;19;65;16;3;16;3;19;4;10;100;99;107;114;31;115;95;2;4;949;1;0;96;9;16;0;3;49;40,8;9;15,73;11,61;24,94;99641;100514;475,24;682,49;11,12;48,31;0,19;101332;21,62;2;12;82
2025-11-08 08:09:16;0,07662601;0,1068674;0,001353861;0,5639521;0,1169217;0,000458913;0,00238944;-0,1047335;15;60;35;1;18;21;39;7;48;37;2;4;55;142;45;18;45;92;97;67;87;84;85;97;431;85;0;5;73;6;33;44;18;8;17;6;18;2;0;100;103;106;109;18;115;104;10;3;679;1;1;38;7;19;0;5;49;40,8;9;20,37;40,59;24,94;99299;100511;492,64;595,5;11,13;47,98;0,11;101324;22,89;1;17;80
2025-11-08 08:09:17;0,08254083;0,1270893;0,002114425;0,5329104;0,112662;0,000418869;0,002545115;-0,1142235;9;62;40;1;37;34;34;3;65;41;25;1;58;147;104;15;52;101;91;89;113;103;90;88;271;72;0;9;76;4;38;84;12;6;12;6;19;3;4;94;106;113;125;15;108;108;3;6;653;2;0;72;12;17;2;7;47;40,8;9;19,86;69,49;24,65;99843;100510;491,59;656,18;10,95;48,64;0,14;101332;22,44;2;14;70
2025-11-08 08:09:18;0,09378527;0,1467527;0,001470578;0,525749;0,1095792;0,000388482;0,002778087;-0,1346262;14;41;47;1;35;23;38;11;69;40;24;4;27;216;112;31;43;98;95;85;112;92;90;91;417;96;1;7;73;15;41;94;13;4;14;1;18;4;5;100;101;95;127;5;113;101;7;1;662;1;0;24;2;15;2;11;49;40,8;9;3,81;16,81;25,27;99477;100513;508,74;630,31;10,54;47,8;0,16;101325;21,75;1;11;82
2025-11-08 08:09:19;0,08562926;0,1561063;0,001605921;0,5128525;0,1137879;0,000386372;0,002920532;-0,1471024;8;50;29;1;39;30;38;4;59;28;5;5;62;60;60;24;46;105;102;74;110;101;100;85;258;65;0;10;76;14;20;90;17;7;17;1;15;2;1;96;100;106;107;17;114;91;6;0;917;0;1;15;4;17;1;11;47;40,8;9;19,19;29,37;25,19;99109;100511;466,46;622,47;10,64;48,9;0,13;101328;21,97;2;12;70
2025-11-08 08:09:20;0,07460815;0,1681157;0,001408945;0,5170899;0,0843998;0,000343373;0,002277632;-0,1580231;9;47;50;0;36;21;41;25;61;25;10;1;63;209;90;28;54;100;96;107;94;106;97;88;536;87;0;3;68;14;29;64;15;9;14;2;16;4;0;104;109;88;126;10;104;114;2;2;744;1;2;18;5;14;1;9;48;40,8;8;3,82;13,37;24,89;99424;100505;466,61;619,59;10,64;48,03;0,09;101332;22,26;1;14;73
2025-11-08 08:09:21;0,07346754;0,1424994;0,001883682;0,5082716;0,08070704;0,000411418;0,003166281;-0,1308697;18;63;47;0;35;19;36;2;41;27;18;2;43;166;73;31;52;90;102;96;70;86;108;94;346;82;0;9;81;12;38;54;18;7;9;1;16;4;2;104;96;96;105;13;113;94;11;2;745;2;2;69;9;19;1;7;49;40,8;9;20;46,43;24,75;99870;100514;477,23;648,07;10,89;49,37;0,04;101330;21,83;1;11;73
2025-11-08 08:09:22;0,1055432;0,1928344;0,001560606;0,4935548;0,08517478;0,00042463;0,002703483;-0,1831317;16;50;37;1;41;16;36;13;71;35;8;5;24;43;104;17;53;106;104;82;112;99;106;90;256;69;0;9;89;12;43;92;14;4;15;8;15;0;4;104;109;73;125;6;103;114;3;6;866;1;1;11;11;17;2;12;49;40,8;8;21,69;31,33;24,89;99638;100513;430,14;588,68;10,79;48,09;0,04;101325;21,86;2;14;83
2025-11-08 08:09:23;0,1161686;0,1534854;0,002122535;0,4946649;0,1259158;0,000382025;0,003700953;-0,1457134;14;34;50;1;24;9;34;2;71;30;11;1;43;53;58;29;48;95;106;73;78;87;86;91;734;64;0;3;76;12;44;66;9;8;18;8;19;1;1;94;99;98;122;24;107;110;2;1;721;1;2;78;4;17;2;6;49;40,8;9;8,63;2,12;24,58;99290;100505;437,63;617,93;10,92;47,88;0,17;101323;22,57;2;13;70
2025-11-08 08:09:24;0,1067905;0,1255976;0,001494363;0,4844243;0,1744195;0,000440613;0,004252499;-0,1634295;13;41;47;1;28;34;42;11;39;37;7;0;64;135;92;21;54;99;95;79;97;83;86;95;591;85;1;5;75;14;26;76;17;9;7;5;15;3;6;102;102;88;109;10;104;100;3;6;816;1;0;89;5;15;1;4;49;40,8;8;10,77;44,52;24,69;99113;100506;433,53;689,11;10,67;48,5;0,08;101326;22,48;1;17;79
2025-11-08 08:09:25;0,1019233;0,1522309;0,001013538;0,525457;0,1100976;0,000479698;0,002838264;-0,1438263;6;41;46;1;42;23;34;7;59;42;14;7;42;164;101;19;43;99;102;109;108;91;85;97;359;92;1;5;66;3;20;99;13;8;18;0;15;1;7;94;99;110;101;29;116;102;4;6;800;2;1;42;7;17;2;14;48;40,8;9;20,37;14,31;24,68;99787;100509;481,17;650,39;10,98;49,3;0,11;101329;22,39;1;17;72
2025-11-08 08:09:26;0,1022411;0,2000673;0,001365263;0,4927263;0,1077483;0,000486964;0,003016185;-0,1929984;4;45;46;1;29;17;34;15;57;28;20;5;57;160;91;28;49;103;93;89;69;83;99;84;698;84;0;10;91;14;37;78;9;3;13;8;16;4;6;105;100;103;104;25;106;94;4;6;839;2;2;74;7;18;0;10;48;40,8;9;20,93;42,93;24,92;99099;100504;511,51;689,37;10,75;48,68;0,08;101324;21,84;1;14;73
2025-11-08 08:09:27;0,09369319;0,2233039;0,001738822;0,4717827;0,1127283;0,0004726;0,003041205;-0,2168157;19;54;42;0;26;12;40;6;72;26;4;1;37;44;72;14;43;99;101;97;70;108;94;96;492;92;1;4;81;10;45;83;9;5;13;1;19;1;5;99;96;88;118;13;115;87;4;3;712;0;1;19;2;16;0;10;47;40,8;9;20,14;28,19;24,51;99736;100512;484,81;632,26;10,91;49,33;0,21;101329;22,37;2;13;72
2025-11-08 08:09:28;0,08674059;0,2124636;0,00253469;0,4785259;0,09563104;0,000450281;0,003699681;-0,2069631;5;45;51;1;20;23;39;8;75;36;8;1;39;187;68;22;43;105;103;94;104;86;97;97;225;98;1;9;76;11;30;38;16;2;16;0;19;0;5;105;102;81;105;14;110;107;6;0;853;0;2;17;5;17;0;6;49;40,8;8;19,07;51,09;25,22;99846;100503;447,19;601,36;11,13;48,04;0,02;101328;22,58;2;14;77
2025-11-08 08:09:29;0,08797577;0,222124;0,002673037;0,4705325;0,1018847;0,000464342;0,003496888;-0,216394;15;50;27;0;29;22;36;8;40;37;4;7;39;186;113;25;48;92;92;88;78;107;89;97;571;85;1;8;65;6;44;40;17;5;15;2;15;2;7;107;100;112;118;11;105;105;7;3;877;1;1;45;2;18;0;5;49;40,8;9;0,2;14,92;24,67;99349;100504;454,41;590,84;10,74;48,96;0,05;101322;21,78;2;16;80
2025-11-08 08:09:30;0,08488762;0,1701632;0,001935854;0,5207641;0,1028267;0,000359613;0,004763914;-0,1611874;5;38;49;1;33;15;33;1;64;33;20;2;34;234;48;30;52;99;103;67;67;89;107;96;623;68;0;2;78;11;39;70;10;7;12;2;15;2;3;95;103;96;125;28;101;93;4;4;770;2;0;11;9;16;2;7;48;40,8;8;12,35;54,54;24,61;99326;100504;508,25;671,45;11,15;48,07;0,1;101323;22,82;1;16;71
2025-11-08 08:09:31;0,08159402;0,1550847;0,001431338;0,5306561;0,1065673;0,000393857;0,002933742;-0,1474848;3;55;26;0;21;26;36;23;43;30;10;7;33;69;75;15;51;101;106;69;87;79;97;93;278;77;1;10;85;14;24;85;18;5;18;7;16;0;1;104;110;74;107;9;116;106;5;3;664;2;2;51;9;16;0;11;47;40,8;8;2,33;58,63;25,06;99805;100513;471,31;606,98;10,82;48,29;0,21;101324;22,72;1;17;79
2025-11-08 08:09:32;0,1429796;0,1553006;0,00090757;0,5468508;0,07322106;0,000342894;0,001866754;-0,1488744;12;38;29;0;29;17;37;7;61;39;8;0;25;66;86;26;52;102;96;99;103;90;88;93;484;65;0;2;68;1;25;62;15;3;17;7;17;3;9;101;103;83;130;6;113;105;2;4;882;1;0;63;8;18;1;11;48;40,8;9;21,38;4,54;25,22;99447;100510;428,66;625,13;11,18;48,14;0,16;101324;22,76;2;15;73
2025-11-08 08:09:33;0,151117;0,1920196;0,001239033;0,5036005;0,09915879;0,000331898;0,002201854;-0,1850296;3;57;45;0;18;34;34;5;62;36;22;0;34;76;52;31;43;102;97;98;68;80;94;94;347;90;1;3;62;5;19;77;17;5;14;7;17;3;2;106;97;77;130;12;105;87;6;5;877;1;2;77;5;18;0;10;48;40,8;9;6,19;7,38;25,16;99414;100503;497,88;665,15;10,76;48,85;0,06;101329;22,56;1;16;77
2025-11-08 08:09:34;0,1449165;0,2124228;0,002652102;0,4737195;0,1159462;0,000582596;0,002271403;-0,2067822;8;64;32;0;16;20;34;17;69;38;4;5;46;133;106;17;50;101;99;96;103;95;89;93;471;89;0;10;92;3;45;69;16;4;19;0;16;2;7;98;106;97;120;22;111;97;4;7;674;0;1;28;9;15;2;13;47;40,8;9;21,51;63,22;24,76;99227;100508;448,73;675,05;10,6;48,16;0,15;101329;21,97;2;16;81
2025-11-08 08:09:35;0,1515203;0,1766097;0,001343622;0,5038833;0,1164514;0,000530431;0,003677439;-0,1689749;12;45;45;0;19;33;37;6;69;38;1;2;33;171;115;27;44;99;95;77;102;81;99;88;698;68;1;2;82;15;19;44;16;9;9;1;16;2;8;101;104;83;102;10;101;87;6;5;965;1;1;27;6;14;1;10;49;40,8;8;11,82;13,55;24,53;99200;100502;435,67;597,87;10,55;47,79;0,1;101329;22,71;2;14;74
